signal,dte,delta_target,tp,time_stop_h,sl,n_fires,mean_exit_multiple,median_exit_multiple,std_exit_multiple,win_rate,hit_tp_pct,hit_sl_pct,hit_ts_pct,hit_expiry_pct,mean_entry_ask_usd,expected_dollar_pnl,median_dollar_pnl
vol_burst,4,0.15,,20,0.3,100,0.7317,0.65,0.43,0.15,0.0,0.04,0.96,0.0,664.44,-179.7,-219.16
vol_burst,4,0.15,,20,0.5,100,0.7361,0.629,0.4165,0.14,0.0,0.36,0.64,0.0,664.44,-178.67,-224.6
vol_burst,4,0.15,1.3,4,,100,0.9128,0.824,0.2478,0.26,0.18,0.0,0.82,0.0,664.44,-61.0,-105.73
vol_burst,4,0.15,1.3,4,0.3,100,0.9128,0.824,0.2478,0.26,0.18,0.0,0.82,0.0,664.44,-61.0,-105.73
vol_burst,4,0.15,1.3,4,0.5,100,0.9119,0.824,0.2493,0.26,0.18,0.01,0.81,0.0,664.44,-62.21,-105.73
vol_burst,4,0.15,1.3,8,,100,0.8741,0.7778,0.2939,0.23,0.22,0.0,0.78,0.0,664.44,-87.12,-137.25
vol_burst,4,0.15,1.3,8,0.3,100,0.8742,0.7778,0.2936,0.23,0.22,0.01,0.77,0.0,664.44,-86.96,-137.25
vol_burst,4,0.15,1.3,8,0.5,100,0.8772,0.7778,0.2889,0.23,0.22,0.04,0.74,0.0,664.44,-83.93,-137.25
vol_burst,4,0.15,1.3,12,,100,0.8441,0.7292,0.323,0.23,0.23,0.0,0.77,0.0,664.44,-104.77,-164.31
vol_burst,4,0.15,1.3,12,0.3,100,0.8441,0.7292,0.323,0.23,0.23,0.01,0.76,0.0,664.44,-104.74,-164.31
vol_burst,4,0.15,1.3,12,0.5,100,0.847,0.7292,0.3188,0.23,0.23,0.1,0.67,0.0,664.44,-101.83,-164.31
vol_burst,4,0.15,1.3,16,,100,0.8151,0.6658,0.3575,0.28,0.25,0.0,0.75,0.0,664.44,-122.69,-190.55
vol_burst,4,0.15,1.3,16,0.3,100,0.8142,0.6658,0.3588,0.28,0.25,0.02,0.73,0.0,664.44,-123.5,-190.55
vol_burst,4,0.15,1.3,16,0.5,100,0.8207,0.6658,0.3509,0.28,0.25,0.2,0.55,0.0,664.44,-119.29,-190.55
vol_burst,4,0.15,1.3,20,,100,0.8108,0.6614,0.3815,0.29,0.28,0.0,0.72,0.0,664.44,-119.55,-204.67
vol_burst,4,0.15,1.3,20,0.3,100,0.8034,0.6579,0.3875,0.29,0.28,0.04,0.68,0.0,664.44,-127.38,-204.67
vol_burst,4,0.15,1.3,20,0.5,100,0.807,0.6415,0.3723,0.28,0.28,0.35,0.37,0.0,664.44,-127.15,-220.29
vol_burst,4,0.15,1.5,4,,100,0.9376,0.824,0.309,0.26,0.15,0.0,0.85,0.0,664.44,-43.26,-105.73
vol_burst,4,0.15,1.5,4,0.3,100,0.9376,0.824,0.309,0.26,0.15,0.0,0.85,0.0,664.44,-43.26,-105.73
vol_burst,4,0.15,1.5,4,0.5,100,0.9367,0.824,0.3102,0.26,0.15,0.01,0.84,0.0,664.44,-44.47,-105.73
vol_burst,4,0.15,1.5,8,,100,0.8971,0.7743,0.3546,0.21,0.18,0.0,0.82,0.0,664.44,-70.69,-137.96
vol_burst,4,0.15,1.5,8,0.3,100,0.8972,0.7743,0.3544,0.21,0.18,0.01,0.81,0.0,664.44,-70.52,-137.96
vol_burst,4,0.15,1.5,8,0.5,100,0.9002,0.7743,0.3503,0.21,0.18,0.04,0.78,0.0,664.44,-67.5,-137.96
vol_burst,4,0.15,1.5,12,,100,0.8627,0.7252,0.3799,0.19,0.19,0.0,0.81,0.0,664.44,-91.12,-164.85
vol_burst,4,0.15,1.5,12,0.3,100,0.8627,0.7252,0.3799,0.19,0.19,0.01,0.8,0.0,664.44,-91.09,-164.85
vol_burst,4,0.15,1.5,12,0.5,100,0.8656,0.7252,0.3762,0.19,0.19,0.1,0.71,0.0,664.44,-88.18,-164.85
vol_burst,4,0.15,1.5,16,,100,0.8372,0.6619,0.416,0.25,0.2,0.0,0.8,0.0,664.44,-106.66,-193.93
vol_burst,4,0.15,1.5,16,0.3,100,0.8363,0.6619,0.4172,0.25,0.2,0.02,0.78,0.0,664.44,-107.48,-193.93
vol_burst,4,0.15,1.5,16,0.5,100,0.8427,0.6619,0.4101,0.25,0.2,0.2,0.6,0.0,664.44,-103.26,-193.93
vol_burst,4,0.15,1.5,20,,100,0.8373,0.6614,0.4418,0.26,0.23,0.0,0.77,0.0,664.44,-100.77,-209.37
vol_burst,4,0.15,1.5,20,0.3,100,0.8299,0.6579,0.4474,0.26,0.23,0.04,0.73,0.0,664.44,-108.6,-209.37
vol_burst,4,0.15,1.5,20,0.5,100,0.8335,0.6415,0.434,0.25,0.23,0.35,0.42,0.0,664.44,-108.37,-220.29
vol_burst,4,0.15,2.0,4,,100,0.9502,0.824,0.3895,0.24,0.07,0.0,0.93,0.0,664.44,-40.37,-106.75
vol_burst,4,0.15,2.0,4,0.3,100,0.9502,0.824,0.3895,0.24,0.07,0.0,0.93,0.0,664.44,-40.37,-106.75
vol_burst,4,0.15,2.0,4,0.5,100,0.9493,0.824,0.3905,0.24,0.07,0.01,0.92,0.0,664.44,-41.59,-106.75
vol_burst,4,0.15,2.0,8,,100,0.9191,0.7708,0.4569,0.19,0.1,0.0,0.9,0.0,664.44,-56.12,-138.59
vol_burst,4,0.15,2.0,8,0.3,100,0.9192,0.7708,0.4567,0.19,0.1,0.01,0.89,0.0,664.44,-55.95,-138.59
vol_burst,4,0.15,2.0,8,0.5,100,0.9221,0.7708,0.4534,0.19,0.1,0.04,0.86,0.0,664.44,-52.93,-138.59
vol_burst,4,0.15,2.0,12,,100,0.8782,0.7171,0.4957,0.15,0.11,0.0,0.89,0.0,664.44,-80.12,-165.64
vol_burst,4,0.15,2.0,12,0.3,100,0.8782,0.7171,0.4957,0.15,0.11,0.01,0.88,0.0,664.44,-80.09,-165.64
vol_burst,4,0.15,2.0,12,0.5,100,0.8811,0.7171,0.4927,0.15,0.11,0.1,0.79,0.0,664.44,-77.18,-165.64
vol_burst,4,0.15,2.0,16,,100,0.8463,0.6591,0.5243,0.19,0.11,0.0,0.89,0.0,664.44,-99.24,-204.06
vol_burst,4,0.15,2.0,16,0.3,100,0.8454,0.6591,0.5252,0.19,0.11,0.02,0.87,0.0,664.44,-100.06,-204.06
vol_burst,4,0.15,2.0,16,0.5,100,0.8518,0.6591,0.5195,0.19,0.11,0.2,0.69,0.0,664.44,-95.84,-204.06
vol_burst,4,0.15,2.0,20,,100,0.8317,0.6579,0.5354,0.19,0.11,0.0,0.89,0.0,664.44,-101.68,-212.9
vol_burst,4,0.15,2.0,20,0.3,100,0.8243,0.6546,0.5399,0.19,0.11,0.04,0.85,0.0,664.44,-109.51,-212.9
vol_burst,4,0.15,2.0,20,0.5,100,0.8279,0.6332,0.529,0.18,0.11,0.35,0.54,0.0,664.44,-109.28,-221.14
vol_burst,4,0.15,2.5,4,,100,0.9544,0.824,0.4242,0.24,0.04,0.0,0.96,0.0,664.44,-38.52,-106.75
vol_burst,4,0.15,2.5,4,0.3,100,0.9544,0.824,0.4242,0.24,0.04,0.0,0.96,0.0,664.44,-38.52,-106.75
vol_burst,4,0.15,2.5,4,0.5,100,0.9535,0.824,0.4252,0.24,0.04,0.01,0.95,0.0,664.44,-39.73,-106.75
vol_burst,4,0.15,2.5,8,,100,0.9281,0.7708,0.5231,0.18,0.07,0.0,0.93,0.0,664.44,-51.73,-138.59
vol_burst,4,0.15,2.5,8,0.3,100,0.9282,0.7708,0.5229,0.18,0.07,0.01,0.92,0.0,664.44,-51.56,-138.59
vol_burst,4,0.15,2.5,8,0.5,100,0.9312,0.7708,0.52,0.18,0.07,0.04,0.89,0.0,664.44,-48.54,-138.59
vol_burst,4,0.15,2.5,12,,100,0.8778,0.7171,0.5534,0.13,0.08,0.0,0.92,0.0,664.44,-83.74,-167.47
vol_burst,4,0.15,2.5,12,0.3,100,0.8778,0.7171,0.5534,0.13,0.08,0.01,0.91,0.0,664.44,-83.71,-167.47
vol_burst,4,0.15,2.5,12,0.5,100,0.8807,0.7171,0.5508,0.13,0.08,0.1,0.82,0.0,664.44,-80.8,-167.47
vol_burst,4,0.15,2.5,16,,100,0.8442,0.6591,0.5789,0.17,0.08,0.0,0.92,0.0,664.44,-104.27,-211.3
vol_burst,4,0.15,2.5,16,0.3,100,0.8433,0.6591,0.5798,0.17,0.08,0.02,0.9,0.0,664.44,-105.08,-211.3
vol_burst,4,0.15,2.5,16,0.5,100,0.8498,0.6591,0.5746,0.17,0.08,0.2,0.72,0.0,664.44,-100.87,-211.3
vol_burst,4,0.15,2.5,20,,100,0.8244,0.6546,0.5895,0.17,0.08,0.0,0.92,0.0,664.44,-111.42,-216.88
vol_burst,4,0.15,2.5,20,0.3,100,0.817,0.65,0.5936,0.17,0.08,0.04,0.88,0.0,664.44,-119.26,-217.13
vol_burst,4,0.15,2.5,20,0.5,100,0.8214,0.629,0.5832,0.16,0.08,0.36,0.56,0.0,664.44,-118.22,-223.02
vol_burst,4,0.2,,4,,100,0.956,0.8424,0.3392,0.26,0.0,0.0,1.0,0.0,895.9,-47.75,-126.19
vol_burst,4,0.2,,4,0.3,100,0.956,0.8424,0.3392,0.26,0.0,0.0,1.0,0.0,895.9,-47.75,-126.19
vol_burst,4,0.2,,4,0.5,100,0.9549,0.8424,0.3406,0.26,0.0,0.01,0.99,0.0,895.9,-49.66,-126.19
vol_burst,4,0.2,,8,,100,0.8831,0.7926,0.3458,0.21,0.0,0.0,1.0,0.0,895.9,-113.58,-179.15
vol_burst,4,0.2,,8,0.3,100,0.8831,0.7926,0.3458,0.21,0.0,0.0,1.0,0.0,895.9,-113.58,-179.15
vol_burst,4,0.2,,8,0.5,100,0.8849,0.7926,0.3433,0.21,0.0,0.02,0.98,0.0,895.9,-110.61,-179.15
vol_burst,4,0.2,,12,,100,0.84,0.7615,0.4067,0.13,0.0,0.0,1.0,0.0,895.9,-155.61,-211.27
vol_burst,4,0.2,,12,0.3,100,0.84,0.7615,0.4067,0.13,0.0,0.0,1.0,0.0,895.9,-155.61,-211.27
vol_burst,4,0.2,,12,0.5,100,0.8414,0.7615,0.4052,0.13,0.0,0.06,0.94,0.0,895.9,-153.21,-211.27
vol_burst,4,0.2,,16,,100,0.7945,0.7026,0.3473,0.15,0.0,0.0,1.0,0.0,895.9,-197.33,-267.02
vol_burst,4,0.2,,16,0.3,100,0.7933,0.7026,0.3488,0.15,0.0,0.01,0.99,0.0,895.9,-199.37,-267.02
vol_burst,4,0.2,,16,0.5,100,0.794,0.7026,0.3469,0.15,0.0,0.12,0.88,0.0,895.9,-197.65,-267.02
vol_burst,4,0.2,,20,,100,0.7754,0.6918,0.3461,0.18,0.0,0.0,1.0,0.0,895.9,-212.39,-245.79
vol_burst,4,0.2,,20,0.3,100,0.7623,0.6841,0.3555,0.18,0.0,0.04,0.96,0.0,895.9,-228.42,-259.62
vol_burst,4,0.2,,20,0.5,100,0.7525,0.6705,0.3508,0.16,0.0,0.27,0.73,0.0,895.9,-237.19,-287.25
vol_burst,4,0.2,1.3,4,,100,0.9428,0.8424,0.2469,0.3,0.2,0.0,0.8,0.0,895.9,-56.11,-126.19
vol_burst,4,0.2,1.3,4,0.3,100,0.9428,0.8424,0.2469,0.3,0.2,0.0,0.8,0.0,895.9,-56.11,-126.19
vol_burst,4,0.2,1.3,4,0.5,100,0.9417,0.8424,0.2487,0.3,0.2,0.01,0.79,0.0,895.9,-58.02,-126.19
vol_burst,4,0.2,1.3,8,,100,0.906,0.8011,0.2873,0.29,0.24,0.0,0.76,0.0,895.9,-90.14,-163.95
vol_burst,4,0.2,1.3,8,0.3,100,0.906,0.8011,0.2873,0.29,0.24,0.0,0.76,0.0,895.9,-90.14,-163.95
vol_burst,4,0.2,1.3,8,0.5,100,0.9078,0.8011,0.2842,0.29,0.24,0.02,0.74,0.0,895.9,-87.17,-163.95
vol_burst,4,0.2,1.3,12,,100,0.8872,0.7712,0.3215,0.26,0.25,0.0,0.75,0.0,895.9,-104.04,-198.16
vol_burst,4,0.2,1.3,12,0.3,100,0.8872,0.7712,0.3215,0.26,0.25,0.0,0.75,0.0,895.9,-104.04,-198.16
vol_burst,4,0.2,1.3,12,0.5,100,0.8886,0.7712,0.3194,0.26,0.25,0.06,0.69,0.0,895.9,-101.64,-198.16
vol_burst,4,0.2,1.3,16,,100,0.8662,0.7134,0.3492,0.3,0.27,0.0,0.73,0.0,895.9,-123.89,-234.68
vol_burst,4,0.2,1.3,16,0.3,100,0.865,0.7134,0.351,0.3,0.27,0.01,0.72,0.0,895.9,-125.93,-234.68
vol_burst,4,0.2,1.3,16,0.5,100,0.8657,0.7134,0.3489,0.3,0.27,0.12,0.61,0.0,895.9,-124.21,-234.68
vol_burst,4,0.2,1.3,20,,100,0.8682,0.7048,0.3695,0.34,0.3,0.0,0.7,0.0,895.9,-118.87,-216.76
vol_burst,4,0.2,1.3,20,0.3,100,0.8551,0.6974,0.3816,0.34,0.3,0.04,0.66,0.0,895.9,-134.9,-220.38
vol_burst,4,0.2,1.3,20,0.5,100,0.8454,0.6944,0.3795,0.32,0.3,0.26,0.44,0.0,895.9,-143.61,-238.41
vol_burst,4,0.2,1.5,4,,100,0.9465,0.8424,0.2766,0.27,0.11,0.0,0.89,0.0,895.9,-55.45,-126.19
vol_burst,4,0.2,1.5,4,0.3,100,0.9465,0.8424,0.2766,0.27,0.11,0.0,0.89,0.0,895.9,-55.45,-126.19
vol_burst,4,0.2,1.5,4,0.5,100,0.9454,0.8424,0.2782,0.27,0.11,0.01,0.88,0.0,895.9,-57.35,-126.19
vol_burst,4,0.2,1.5,8,,100,0.9055,0.796,0.3267,0.23,0.15,0.0,0.85,0.0,895.9,-93.47,-176.95
vol_burst,4,0.2,1.5,8,0.3,100,0.9055,0.796,0.3267,0.23,0.15,0.0,0.85,0.0,895.9,-93.47,-176.95
vol_burst,4,0.2,1.5,8,0.5,100,0.9073,0.796,0.324,0.23,0.15,0.02,0.83,0.0,895.9,-90.5,-176.95
vol_burst,4,0.2,1.5,12,,100,0.8887,0.7655,0.3791,0.19,0.17,0.0,0.83,0.0,895.9,-108.52,-209.15
vol_burst,4,0.2,1.5,12,0.3,100,0.8887,0.7655,0.3791,0.19,0.17,0.0,0.83,0.0,895.9,-108.52,-209.15
vol_burst,4,0.2,1.5,12,0.5,100,0.8901,0.7655,0.3773,0.19,0.17,0.06,0.77,0.0,895.9,-106.13,-209.15
vol_burst,4,0.2,1.5,16,,100,0.868,0.7052,0.407,0.23,0.18,0.0,0.82,0.0,895.9,-127.9,-259.91
vol_burst,4,0.2,1.5,16,0.3,100,0.8668,0.7052,0.4085,0.23,0.18,0.01,0.81,0.0,895.9,-129.94,-259.91
vol_burst,4,0.2,1.5,16,0.5,100,0.8675,0.7052,0.4068,0.23,0.18,0.12,0.7,0.0,895.9,-128.21,-259.91
vol_burst,4,0.2,1.5,20,,100,0.8746,0.6974,0.4338,0.26,0.21,0.0,0.79,0.0,895.9,-120.65,-224.56
vol_burst,4,0.2,1.5,20,0.3,100,0.8614,0.6944,0.4443,0.26,0.21,0.04,0.75,0.0,895.9,-136.68,-232.29
vol_burst,4,0.2,1.5,20,0.5,100,0.8517,0.6861,0.4427,0.24,0.21,0.26,0.53,0.0,895.9,-145.39,-250.96
vol_burst,4,0.2,2.0,4,,100,0.966,0.8424,0.3531,0.26,0.05,0.0,0.95,0.0,895.9,-39.22,-126.19
vol_burst,4,0.2,2.0,4,0.3,100,0.966,0.8424,0.3531,0.26,0.05,0.0,0.95,0.0,895.9,-39.22,-126.19
vol_burst,4,0.2,2.0,4,0.5,100,0.9649,0.8424,0.3544,0.26,0.05,0.01,0.94,0.0,895.9,-41.12,-126.19
vol_burst,4,0.2,2.0,8,,100,0.9334,0.7926,0.4305,0.22,0.09,0.0,0.91,0.0,895.9,-69.68,-179.15
vol_burst,4,0.2,2.0,8,0.3,100,0.9334,0.7926,0.4305,0.22,0.09,0.0,0.91,0.0,895.9,-69.68,-179.15
vol_burst,4,0.2,2.0,8,0.5,100,0.9352,0.7926,0.4283,0.22,0.09,0.02,0.89,0.0,895.9,-66.71,-179.15
vol_burst,4,0.2,2.0,12,,100,0.9114,0.764,0.4772,0.17,0.12,0.0,0.88,0.0,895.9,-85.11,-210.22
vol_burst,4,0.2,2.0,12,0.3,100,0.9114,0.764,0.4772,0.17,0.12,0.0,0.88,0.0,895.9,-85.11,-210.22
vol_burst,4,0.2,2.0,12,0.5,100,0.9128,0.764,0.4757,0.17,0.12,0.06,0.82,0.0,895.9,-82.71,-210.22
vol_burst,4,0.2,2.0,16,,100,0.8866,0.7052,0.4988,0.19,0.12,0.0,0.88,0.0,895.9,-107.68,-259.91
vol_burst,4,0.2,2.0,16,0.3,100,0.8854,0.7052,0.5,0.19,0.12,0.01,0.87,0.0,895.9,-109.72,-259.91
vol_burst,4,0.2,2.0,16,0.5,100,0.8861,0.7052,0.4985,0.19,0.12,0.12,0.76,0.0,895.9,-108.0,-259.91
vol_burst,4,0.2,2.0,20,,100,0.8796,0.6962,0.5126,0.22,0.12,0.0,0.88,0.0,895.9,-111.4,-228.94
vol_burst,4,0.2,2.0,20,0.3,100,0.8665,0.6918,0.5217,0.22,0.12,0.04,0.84,0.0,895.9,-127.43,-238.41
vol_burst,4,0.2,2.0,20,0.5,100,0.8568,0.6802,0.5204,0.2,0.12,0.26,0.62,0.0,895.9,-136.14,-259.62
vol_burst,4,0.2,2.5,4,,100,0.9636,0.8424,0.3669,0.26,0.01,0.0,0.99,0.0,895.9,-41.21,-126.19
vol_burst,4,0.2,2.5,4,0.3,100,0.9636,0.8424,0.3669,0.26,0.01,0.0,0.99,0.0,895.9,-41.21,-126.19
vol_burst,4,0.2,2.5,4,0.5,100,0.9625,0.8424,0.3681,0.26,0.01,0.01,0.98,0.0,895.9,-43.12,-126.19
vol_burst,4,0.2,2.5,8,,100,0.9081,0.7926,0.4161,0.21,0.04,0.0,0.96,0.0,895.9,-94.81,-179.15
vol_burst,4,0.2,2.5,8,0.3,100,0.9081,0.7926,0.4161,0.21,0.04,0.0,0.96,0.0,895.9,-94.81,-179.15
vol_burst,4,0.2,2.5,8,0.5,100,0.9099,0.7926,0.4139,0.21,0.04,0.02,0.94,0.0,895.9,-91.84,-179.15
vol_burst,4,0.2,2.5,12,,100,0.88,0.7615,0.4831,0.14,0.06,0.0,0.94,0.0,895.9,-125.44,-211.27
vol_burst,4,0.2,2.5,12,0.3,100,0.88,0.7615,0.4831,0.14,0.06,0.0,0.94,0.0,895.9,-125.44,-211.27
vol_burst,4,0.2,2.5,12,0.5,100,0.8814,0.7615,0.4817,0.14,0.06,0.06,0.88,0.0,895.9,-123.04,-211.27
vol_burst,4,0.2,2.5,16,,100,0.8525,0.7026,0.502,0.16,0.06,0.0,0.94,0.0,895.9,-150.84,-267.02
vol_burst,4,0.2,2.5,16,0.3,100,0.8513,0.7026,0.5032,0.16,0.06,0.01,0.93,0.0,895.9,-152.89,-267.02
vol_burst,4,0.2,2.5,16,0.5,100,0.852,0.7026,0.5018,0.16,0.06,0.12,0.82,0.0,895.9,-151.16,-267.02
vol_burst,4,0.2,2.5,20,,100,0.8364,0.6918,0.5136,0.18,0.06,0.0,0.94,0.0,895.9,-164.13,-245.79
vol_burst,4,0.2,2.5,20,0.3,100,0.8232,0.6841,0.5215,0.18,0.06,0.04,0.9,0.0,895.9,-180.16,-259.62
vol_burst,4,0.2,2.5,20,0.5,100,0.8135,0.6705,0.5195,0.16,0.06,0.27,0.67,0.0,895.9,-188.93,-287.25
vol_burst,4,0.25,,4,,100,0.9554,0.8536,0.3113,0.26,0.0,0.0,1.0,0.0,1206.12,-64.86,-159.56
vol_burst,4,0.25,,4,0.3,100,0.9554,0.8536,0.3113,0.26,0.0,0.0,1.0,0.0,1206.12,-64.86,-159.56
vol_burst,4,0.25,,4,0.5,100,0.9554,0.8536,0.3113,0.26,0.0,0.0,1.0,0.0,1206.12,-64.86,-159.56
vol_burst,4,0.25,,8,,100,0.892,0.8061,0.3084,0.22,0.0,0.0,1.0,0.0,1206.12,-137.6,-234.35
vol_burst,4,0.25,,8,0.3,100,0.892,0.8061,0.3084,0.22,0.0,0.0,1.0,0.0,1206.12,-137.6,-234.35
vol_burst,4,0.25,,8,0.5,100,0.8721,0.805,0.2583,0.21,0.0,0.02,0.98,0.0,1206.12,-169.34,-239.38
vol_burst,4,0.25,,12,,100,0.858,0.787,0.3748,0.14,0.0,0.0,1.0,0.0,1206.12,-180.09,-255.72
vol_burst,4,0.25,,12,0.3,100,0.858,0.787,0.3748,0.14,0.0,0.0,1.0,0.0,1206.12,-180.09,-255.72
vol_burst,4,0.25,,12,0.5,100,0.8391,0.782,0.3399,0.13,0.0,0.03,0.97,0.0,1206.12,-210.41,-258.75
vol_burst,4,0.25,,16,,100,0.8195,0.7275,0.3327,0.15,0.0,0.0,1.0,0.0,1206.12,-229.33,-327.72
vol_burst,4,0.25,,16,0.3,100,0.8195,0.7275,0.3327,0.15,0.0,0.0,1.0,0.0,1206.12,-229.33,-327.72
vol_burst,4,0.25,,16,0.5,100,0.8063,0.7233,0.3245,0.14,0.0,0.07,0.93,0.0,1206.12,-249.73,-330.91
vol_burst,4,0.25,,20,,100,0.804,0.734,0.3281,0.18,0.0,0.0,1.0,0.0,1206.12,-245.77,-318.84
vol_burst,4,0.25,,20,0.3,100,0.8008,0.734,0.3317,0.18,0.0,0.01,0.99,0.0,1206.12,-249.45,-318.84
vol_burst,4,0.25,,20,0.5,100,0.7719,0.7224,0.3248,0.16,0.0,0.12,0.88,0.0,1206.12,-292.04,-347.06
vol_burst,4,0.25,1.3,4,,100,0.9318,0.8536,0.211,0.27,0.14,0.0,0.86,0.0,1206.12,-84.31,-159.05
vol_burst,4,0.25,1.3,4,0.3,100,0.9318,0.8536,0.211,0.27,0.14,0.0,0.86,0.0,1206.12,-84.31,-159.05
vol_burst,4,0.25,1.3,4,0.5,100,0.9318,0.8536,0.211,0.27,0.14,0.0,0.86,0.0,1206.12,-84.31,-159.05
vol_burst,4,0.25,1.3,8,,100,0.8938,0.8064,0.2488,0.25,0.18,0.0,0.82,0.0,1206.12,-133.73,-228.59
vol_burst,4,0.25,1.3,8,0.3,100,0.8938,0.8064,0.2488,0.25,0.18,0.0,0.82,0.0,1206.12,-133.73,-228.59
vol_burst,4,0.25,1.3,8,0.5,100,0.8948,0.8064,0.247,0.25,0.18,0.01,0.81,0.0,1206.12,-131.48,-228.59
vol_burst,4,0.25,1.3,12,,100,0.8818,0.7939,0.2842,0.21,0.2,0.0,0.8,0.0,1206.12,-145.99,-247.44
vol_burst,4,0.25,1.3,12,0.3,100,0.8818,0.7939,0.2842,0.21,0.2,0.0,0.8,0.0,1206.12,-145.99,-247.44
vol_burst,4,0.25,1.3,12,0.5,100,0.8824,0.7939,0.2832,0.21,0.2,0.02,0.78,0.0,1206.12,-144.45,-247.44
vol_burst,4,0.25,1.3,16,,100,0.864,0.7374,0.3112,0.25,0.22,0.0,0.78,0.0,1206.12,-168.26,-288.8
vol_burst,4,0.25,1.3,16,0.3,100,0.864,0.7374,0.3112,0.25,0.22,0.0,0.78,0.0,1206.12,-168.26,-288.8
vol_burst,4,0.25,1.3,16,0.5,100,0.8626,0.7374,0.3128,0.25,0.22,0.06,0.72,0.0,1206.12,-169.58,-288.8
vol_burst,4,0.25,1.3,20,,100,0.8722,0.7411,0.3326,0.29,0.25,0.0,0.75,0.0,1206.12,-158.26,-298.18
vol_burst,4,0.25,1.3,20,0.3,100,0.8689,0.7411,0.3369,0.29,0.25,0.01,0.74,0.0,1206.12,-161.94,-298.18
vol_burst,4,0.25,1.3,20,0.5,100,0.8518,0.7357,0.344,0.28,0.25,0.11,0.64,0.0,1206.12,-185.48,-318.84
vol_burst,4,0.25,1.5,4,,100,0.9561,0.8536,0.2726,0.26,0.13,0.0,0.87,0.0,1206.12,-58.24,-159.56
vol_burst,4,0.25,1.5,4,0.3,100,0.9561,0.8536,0.2726,0.26,0.13,0.0,0.87,0.0,1206.12,-58.24,-159.56
vol_burst,4,0.25,1.5,4,0.5,100,0.9561,0.8536,0.2726,0.26,0.13,0.0,0.87,0.0,1206.12,-58.24,-159.56
vol_burst,4,0.25,1.5,8,,100,0.9245,0.8061,0.3188,0.24,0.17,0.0,0.83,0.0,1206.12,-101.08,-234.35
vol_burst,4,0.25,1.5,8,0.3,100,0.9245,0.8061,0.3188,0.24,0.17,0.0,0.83,0.0,1206.12,-101.08,-234.35
vol_burst,4,0.25,1.5,8,0.5,100,0.9255,0.8061,0.3173,0.24,0.17,0.01,0.82,0.0,1206.12,-98.83,-234.35
vol_burst,4,0.25,1.5,12,,100,0.912,0.7915,0.3484,0.2,0.19,0.0,0.81,0.0,1206.12,-114.11,-252.26
vol_burst,4,0.25,1.5,12,0.3,100,0.912,0.7915,0.3484,0.2,0.19,0.0,0.81,0.0,1206.12,-114.11,-252.26
vol_burst,4,0.25,1.5,12,0.5,100,0.9126,0.7915,0.3476,0.2,0.19,0.02,0.79,0.0,1206.12,-112.58,-252.26
vol_burst,4,0.25,1.5,16,,100,0.8938,0.7275,0.3735,0.24,0.19,0.0,0.81,0.0,1206.12,-137.32,-302.02
vol_burst,4,0.25,1.5,16,0.3,100,0.8938,0.7275,0.3735,0.24,0.19,0.0,0.81,0.0,1206.12,-137.32,-302.02
vol_burst,4,0.25,1.5,16,0.5,100,0.8924,0.7275,0.375,0.24,0.19,0.06,0.75,0.0,1206.12,-138.65,-302.02
vol_burst,4,0.25,1.5,20,,100,0.8931,0.7368,0.3846,0.27,0.2,0.0,0.8,0.0,1206.12,-135.92,-301.66
vol_burst,4,0.25,1.5,20,0.3,100,0.8898,0.7368,0.3884,0.27,0.2,0.01,0.79,0.0,1206.12,-139.59,-301.66
vol_burst,4,0.25,1.5,20,0.5,100,0.8726,0.734,0.3956,0.26,0.2,0.11,0.69,0.0,1206.12,-163.13,-325.26
vol_burst,4,0.25,2.0,4,,100,0.9585,0.8536,0.3164,0.26,0.05,0.0,0.95,0.0,1206.12,-60.59,-159.56
vol_burst,4,0.25,2.0,4,0.3,100,0.9585,0.8536,0.3164,0.26,0.05,0.0,0.95,0.0,1206.12,-60.59,-159.56
vol_burst,4,0.25,2.0,4,0.5,100,0.9585,0.8536,0.3164,0.26,0.05,0.0,0.95,0.0,1206.12,-60.59,-159.56
vol_burst,4,0.25,2.0,8,,100,0.9221,0.8061,0.3657,0.22,0.07,0.0,0.93,0.0,1206.12,-104.05,-234.35
vol_burst,4,0.25,2.0,8,0.3,100,0.9221,0.8061,0.3657,0.22,0.07,0.0,0.93,0.0,1206.12,-104.05,-234.35
vol_burst,4,0.25,2.0,8,0.5,100,0.9231,0.8061,0.3644,0.22,0.07,0.01,0.92,0.0,1206.12,-101.79,-234.35
vol_burst,4,0.25,2.0,12,,100,0.8998,0.787,0.4024,0.16,0.09,0.0,0.91,0.0,1206.12,-122.04,-255.72
vol_burst,4,0.25,2.0,12,0.3,100,0.8998,0.787,0.4024,0.16,0.09,0.0,0.91,0.0,1206.12,-122.04,-255.72
vol_burst,4,0.25,2.0,12,0.5,100,0.9004,0.787,0.4017,0.16,0.09,0.02,0.89,0.0,1206.12,-120.51,-255.72
vol_burst,4,0.25,2.0,16,,100,0.8764,0.7275,0.4216,0.18,0.09,0.0,0.91,0.0,1206.12,-150.16,-315.59
vol_burst,4,0.25,2.0,16,0.3,100,0.8764,0.7275,0.4216,0.18,0.09,0.0,0.91,0.0,1206.12,-150.16,-315.59
vol_burst,4,0.25,2.0,16,0.5,100,0.875,0.7275,0.4228,0.18,0.09,0.06,0.85,0.0,1206.12,-151.48,-315.59
