signal,fire_ts,date,hour_utc,rv_rank,dte,delta_target,entry_ask_usd,call_strike,put_strike,peak_bid_usd,peak_multiple,time_to_peak_h,final_bid_usd,final_multiple,n_bars,value_at_4h,multiple_at_4h,value_at_8h,multiple_at_8h,value_at_12h,multiple_at_12h,value_at_18h,multiple_at_18h,value_at_24h,multiple_at_24h
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,1,0.3,454.68,69000.0,67000.0,426.33,0.9376,0.33,13.64,0.03,156,212.29,0.4669,282.44,0.6212,54.76,0.1204,,,,
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,1,0.35,787.21,68000.0,67000.0,1044.1,1.3263,9.25,272.88,0.3466,156,691.66,0.8786,909.32,1.1551,485.99,0.6174,,,,
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,1,0.4,787.21,68000.0,67000.0,1044.1,1.3263,9.25,272.88,0.3466,156,691.66,0.8786,909.32,1.1551,485.99,0.6174,,,,
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,2,0.1,278.24,71000.0,64000.0,255.84,0.9195,9.25,20.33,0.0731,280,171.2,0.6153,206.66,0.7428,171.12,0.615,67.85,0.2439,,
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,2,0.15,407.18,70000.0,64000.0,489.94,1.2032,9.42,27.0,0.0663,288,328.71,0.8073,378.88,0.9305,308.02,0.7565,101.78,0.25,27.0,0.0663
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,2,0.2,665.05,70000.0,66000.0,602.27,0.9056,0.33,155.24,0.2334,288,458.82,0.6899,461.55,0.694,438.07,0.6587,237.49,0.3571,155.24,0.2334
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,2,0.25,665.05,70000.0,66000.0,602.27,0.9056,0.33,155.24,0.2334,288,458.82,0.6899,461.55,0.694,438.07,0.6587,237.49,0.3571,155.24,0.2334
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,2,0.3,1187.6,69000.0,67000.0,1097.18,0.9239,9.42,398.22,0.3353,288,917.65,0.7727,957.54,0.8063,882.99,0.7435,583.54,0.4914,398.22,0.3353
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,2,0.35,1187.6,69000.0,67000.0,1097.18,0.9239,9.42,398.22,0.3353,288,917.65,0.7727,957.54,0.8063,882.99,0.7435,583.54,0.4914,398.22,0.3353
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,2,0.4,1187.6,69000.0,67000.0,1097.18,0.9239,9.42,398.22,0.3353,288,917.65,0.7727,957.54,0.8063,882.99,0.7435,583.54,0.4914,398.22,0.3353
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,3,0.1,420.75,72000.0,64000.0,385.73,0.9168,0.33,168.74,0.401,288,280.77,0.6673,296.22,0.704,280.64,0.667,189.99,0.4516,168.74,0.401
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,3,0.15,529.33,71000.0,64000.0,489.96,0.9256,9.5,195.73,0.3698,288,404.04,0.7633,447.77,0.8459,397.0,0.75,237.49,0.4487,195.73,0.3698
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,3,0.2,529.33,71000.0,64000.0,489.96,0.9256,9.5,195.73,0.3698,288,404.04,0.7633,447.77,0.8459,397.0,0.75,237.49,0.4487,195.73,0.3698
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,3,0.25,1051.87,70000.0,66000.0,954.21,0.9072,9.25,526.46,0.5005,288,821.77,0.7813,854.21,0.8121,787.16,0.7483,597.11,0.5677,526.46,0.5005
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,3,0.3,1051.87,70000.0,66000.0,954.21,0.9072,9.25,526.46,0.5005,288,821.77,0.7813,854.21,0.8121,787.16,0.7483,597.11,0.5677,526.46,0.5005
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,3,0.35,1662.63,69000.0,67000.0,1555.78,0.9357,9.25,1019.17,0.613,288,1403.86,0.8444,1446.64,0.8701,1368.98,0.8234,1085.66,0.653,1019.17,0.613
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,3,0.4,1662.63,69000.0,67000.0,1555.78,0.9357,9.25,1019.17,0.613,288,1403.86,0.8444,1446.64,0.8701,1368.98,0.8234,1085.66,0.653,1019.17,0.613
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,4,0.1,373.24,73000.0,62000.0,331.59,0.8884,0.33,161.99,0.434,288,273.92,0.7339,289.33,0.7752,273.8,0.7336,189.99,0.509,161.99,0.434
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,4,0.15,658.27,72000.0,64000.0,604.47,0.9183,0.08,344.22,0.5229,288,493.06,0.749,509.77,0.7744,492.83,0.7487,379.98,0.5772,344.22,0.5229
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,4,0.2,950.08,71000.0,65000.0,880.38,0.9266,0.17,553.46,0.5825,288,746.44,0.7857,764.65,0.8048,752.94,0.7925,603.9,0.6356,553.46,0.5825
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,4,0.25,1153.66,70000.0,65000.0,1165.25,1.01,9.58,695.2,0.6026,288,1020.37,0.8845,1074.65,0.9315,992.51,0.8603,746.39,0.647,695.2,0.6026
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,4,0.3,1391.18,70000.0,66000.0,1324.41,0.952,0.08,931.43,0.6695,288,1164.18,0.8368,1205.53,0.8666,1163.63,0.8364,949.96,0.6828,931.43,0.6695
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,4,0.35,2069.81,69000.0,67000.0,1936.08,0.9354,9.25,1484.89,0.7174,288,1780.51,0.8602,1825.52,0.882,1779.68,0.8598,1526.71,0.7376,1484.89,0.7174
pullback,2026-02-16T17:00:00+00:00,2026-02-16,17,0.7431,4,0.4,2069.81,69000.0,67000.0,1936.08,0.9354,9.25,1484.89,0.7174,288,1780.51,0.8602,1825.52,0.882,1779.68,0.8598,1526.71,0.7376,1484.89,0.7174
pullback,2026-02-17T04:00:00+00:00,2026-02-17,4,0.7875,1,0.1,225.86,71000.0,64000.0,198.56,0.8791,0.25,20.33,0.09,148,116.27,0.5148,54.24,0.2402,33.95,0.1503,,,,
pullback,2026-02-17T04:00:00+00:00,2026-02-17,4,0.7875,1,0.15,369.6,71000.0,66000.0,407.57,1.1027,11.25,101.67,0.2751,148,232.54,0.6292,183.06,0.4953,156.19,0.4226,,,,
pullback,2026-02-17T04:00:00+00:00,2026-02-17,4,0.7875,1,0.2,520.17,70000.0,66000.0,466.71,0.8972,0.33,67.18,0.1292,239,341.97,0.6574,223.74,0.4301,208.72,0.4012,,,,
pullback,2026-02-17T04:00:00+00:00,2026-02-17,4,0.7875,1,0.25,677.59,70000.0,67000.0,808.25,1.1928,11.58,275.45,0.4065,239,478.76,0.7066,400.02,0.5904,444.37,0.6558,,,,
pullback,2026-02-17T04:00:00+00:00,2026-02-17,4,0.7875,1,0.3,677.59,70000.0,67000.0,808.25,1.1928,11.58,275.45,0.4065,239,478.76,0.7066,400.02,0.5904,444.37,0.6558,,,,
pullback,2026-02-17T04:00:00+00:00,2026-02-17,4,0.7875,1,0.35,1300.43,69000.0,68000.0,1469.55,1.13,11.58,713.76,0.5489,252,1025.91,0.7889,901.75,0.6934,969.53,0.7455,561.18,0.4315,,
pullback,2026-02-17T04:00:00+00:00,2026-02-17,4,0.7875,1,0.4,1300.43,69000.0,68000.0,1469.55,1.13,11.58,713.76,0.5489,252,1025.91,0.7889,901.75,0.6934,969.53,0.7455,561.18,0.4315,,
pullback,2026-02-17T04:00:00+00:00,2026-02-17,4,0.7875,2,0.1,342.22,72000.0,64000.0,308.35,0.901,0.17,74.35,0.2173,288,232.54,0.6795,169.5,0.4953,188.52,0.5509,114.94,0.3359,74.35,0.2173
pullback,2026-02-17T04:00:00+00:00,2026-02-17,4,0.7875,2,0.15,342.22,72000.0,64000.0,308.35,0.901,0.17,74.35,0.2173,288,232.54,0.6795,169.5,0.4953,188.52,0.5509,114.94,0.3359,74.35,0.2173
pullback,2026-02-17T04:00:00+00:00,2026-02-17,4,0.7875,2,0.2,711.82,71000.0,66000.0,781.73,1.0982,11.25,263.6,0.3703,288,533.47,0.7495,433.93,0.6096,518.43,0.7283,324.54,0.4559,263.6,0.3703
pullback,2026-02-17T04:00:00+00:00,2026-02-17,4,0.7875,2,0.25,923.99,70000.0,66000.0,856.06,0.9265,0.5,297.4,0.3219,288,731.82,0.792,549.19,0.5944,592.49,0.6412,385.39,0.4171,297.4,0.3219
pullback,2026-02-17T04:00:00+00:00,2026-02-17,4,0.7875,2,0.3,1129.32,70000.0,67000.0,1255.79,1.112,11.58,527.21,0.4668,288,923.32,0.8176,820.39,0.7264,895.47,0.7929,635.55,0.5628,527.21,0.4668
pullback,2026-02-17T04:00:00+00:00,2026-02-17,4,0.7875,2,0.35,1129.32,70000.0,67000.0,1255.79,1.112,11.58,527.21,0.4668,288,923.32,0.8176,820.39,0.7264,895.47,0.7929,635.55,0.5628,527.21,0.4668
pullback,2026-02-17T04:00:00+00:00,2026-02-17,4,0.7875,2,0.4,1847.98,69000.0,68000.0,1910.41,1.0338,11.58,1101.73,0.5962,288,1573.07,0.8512,1457.72,0.7888,1548.55,0.838,1244.06,0.6732,1101.73,0.5962
pullback,2026-02-17T04:00:00+00:00,2026-02-17,4,0.7875,3,0.1,376.44,73000.0,63000.0,348.06,0.9246,11.0,155.46,0.413,288,280.42,0.7449,230.52,0.6124,249.11,0.6618,182.55,0.4849,155.46,0.413
pullback,2026-02-17T04:00:00+00:00,2026-02-17,4,0.7875,3,0.15,663.9,72000.0,65000.0,734.96,1.107,11.25,351.47,0.5294,288,560.83,0.8448,461.05,0.6945,545.36,0.8214,412.43,0.6212,351.47,0.5294
pullback,2026-02-17T04:00:00+00:00,2026-02-17,4,0.7875,3,0.2,855.55,71000.0,65000.0,795.09,0.9293,11.25,398.79,0.4661,288,663.42,0.7754,555.97,0.6498,619.42,0.724,466.52,0.5453,398.79,0.4661
pullback,2026-02-17T04:00:00+00:00,2026-02-17,4,0.7875,3,0.25,1026.66,71000.0,66000.0,1095.76,1.0673,11.25,561.0,0.5464,288,820.73,0.7994,759.37,0.7396,821.4,0.8001,635.55,0.619,561.0,0.5464
pullback,2026-02-17T04:00:00+00:00,2026-02-17,4,0.7875,3,0.3,1539.99,70000.0,67000.0,1643.63,1.0673,11.25,932.75,0.6057,288,1299.49,0.8438,1220.41,0.7925,1333.1,0.8657,1075.03,0.6981,932.75,0.6057
pullback,2026-02-17T04:00:00+00:00,2026-02-17,4,0.7875,3,0.35,1539.99,70000.0,67000.0,1643.63,1.0673,11.25,932.75,0.6057,288,1299.49,0.8438,1220.41,0.7925,1333.1,0.8657,1075.03,0.6981,932.75,0.6057
pullback,2026-02-17T04:00:00+00:00,2026-02-17,4,0.7875,3,0.4,2258.65,69000.0,68000.0,2337.91,1.0351,11.58,1588.38,0.7032,288,2017.63,0.8933,1898.42,0.8405,2019.85,0.8943,1757.91,0.7783,1588.38,0.7032
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,1,0.1,263.2,68500.0,62000.0,236.78,0.8996,0.58,78.01,0.2964,135,145.9,0.5543,98.93,0.3759,,,,,,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,1,0.15,414.54,68000.0,63000.0,369.51,0.8914,0.67,244.54,0.5899,151,258.65,0.6239,171.47,0.4136,206.98,0.4993,,,,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,1,0.2,651.42,67500.0,64000.0,646.26,0.9921,13.25,194.65,0.2988,164,444.34,0.6821,309.97,0.4758,394.56,0.6057,,,,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,1,0.25,789.6,67000.0,64000.0,725.25,0.9185,0.92,142.42,0.1804,217,610.14,0.7727,408.9,0.5179,401.03,0.5079,123.24,0.1561,,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,1,0.3,888.31,67000.0,64500.0,870.21,0.9796,13.25,271.89,0.3061,217,676.46,0.7615,474.85,0.5346,562.74,0.6335,220.54,0.2483,,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,1,0.35,1217.31,66500.0,65000.0,1164.54,0.9567,13.25,807.63,0.6635,219,961.63,0.79,725.46,0.596,776.19,0.6376,402.16,0.3304,,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,1,0.4,1217.31,66500.0,65000.0,1164.54,0.9567,13.25,807.63,0.6635,219,961.63,0.79,725.46,0.596,776.19,0.6376,402.16,0.3304,,
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,2,0.1,335.58,69500.0,61000.0,422.11,1.2579,21.33,353.25,1.0526,287,271.91,0.8103,224.23,0.6682,291.07,0.8674,168.65,0.5026,353.25,1.0526
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,2,0.15,467.18,69000.0,62000.0,728.43,1.5592,22.42,548.8,1.1747,288,384.65,0.8234,323.16,0.6917,413.97,0.8861,246.48,0.5276,548.8,1.1747
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,2,0.2,789.6,68000.0,63000.0,1117.77,1.4156,22.42,870.5,1.1025,288,676.46,0.8567,553.99,0.7016,608.02,0.77,369.73,0.4682,870.5,1.1025
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,2,0.25,987.01,67500.0,63500.0,1406.63,1.4251,22.42,1129.13,1.144,288,895.31,0.9071,725.46,0.735,776.19,0.7864,499.46,0.506,1129.13,1.144
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,2,0.3,1118.61,67500.0,64000.0,1657.81,1.482,22.42,1381.45,1.235,288,961.63,0.8597,791.41,0.7075,905.55,0.8095,629.18,0.5625,1381.45,1.235
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,2,0.35,1381.81,67000.0,64500.0,1978.07,1.4315,22.42,1703.16,1.2326,288,1260.07,0.9119,1055.22,0.7636,1164.28,0.8426,849.72,0.6149,1703.16,1.2326
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,2,0.4,1743.71,66500.0,65000.0,2398.8,1.3757,22.42,2094.26,1.201,288,1591.67,0.9128,1384.97,0.7943,1461.82,0.8383,1135.13,0.651,2094.26,1.201
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,3,0.1,401.38,70000.0,60000.0,558.88,1.3924,22.42,441.56,1.1001,288,384.65,0.9583,336.35,0.838,407.5,1.0152,278.92,0.6949,441.56,1.1001
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,3,0.15,651.42,69500.0,62000.0,1067.53,1.6388,22.42,883.12,1.3557,288,590.24,0.9061,507.82,0.7796,646.82,0.9929,467.02,0.7169,883.12,1.3557
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,3,0.2,822.51,68500.0,62000.0,1080.09,1.3132,22.42,902.04,1.0967,288,795.83,0.9676,659.51,0.8018,705.04,0.8572,518.92,0.6309,902.04,1.0967
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,3,0.25,1118.61,68000.0,63000.0,1500.82,1.3417,22.42,1261.6,1.1278,288,1027.95,0.919,890.34,0.7959,983.17,0.8789,726.48,0.6494,1261.6,1.1278
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,3,0.3,1447.61,67500.0,64000.0,1952.95,1.3491,22.42,1753.62,1.2114,288,1392.71,0.9621,1253.07,0.8656,1351.86,0.9339,1057.29,0.7304,1753.62,1.2114
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,3,0.35,1776.61,67000.0,64500.0,2292.05,1.2901,22.42,2062.72,1.161,288,1724.31,0.9706,1516.87,0.8538,1617.06,0.9102,1323.23,0.7448,2062.72,1.161
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,3,0.4,2138.51,66500.0,65000.0,2700.22,1.2627,22.42,2453.81,1.1474,288,2122.22,0.9924,1912.58,0.8944,1972.82,0.9225,1654.04,0.7735,2453.81,1.1474
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,4,0.1,486.92,71000.0,60000.0,791.23,1.625,22.42,668.65,1.3732,288,497.4,1.0215,441.87,0.9075,549.8,1.1291,408.65,0.8392,668.65,1.3732
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,4,0.15,585.62,70000.0,60000.0,803.79,1.3725,22.42,681.26,1.1633,288,630.03,1.0758,527.61,0.9009,575.67,0.983,434.59,0.7421,681.26,1.1633
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,4,0.2,987.01,69000.0,62000.0,1356.39,1.3742,22.42,1179.6,1.1951,288,961.63,0.9743,857.36,0.8686,970.24,0.983,719.99,0.7295,1179.6,1.1951
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,4,0.25,1381.81,68000.0,63000.0,1770.84,1.2815,22.42,1564.38,1.1321,288,1392.71,1.0079,1220.09,0.883,1325.99,0.9596,1031.34,0.7464,1564.38,1.1321
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,4,0.3,1645.01,68000.0,64000.0,2241.81,1.3628,22.42,2037.48,1.2386,288,1591.67,0.9676,1417.95,0.862,1617.06,0.983,1323.23,0.8044,2037.48,1.2386
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,4,0.35,2006.91,67000.0,64000.0,2317.17,1.1546,22.42,2119.49,1.0561,288,1989.58,0.9914,1780.68,0.8873,1843.45,0.9186,1524.31,0.7595,2119.49,1.0561
pullback,2026-02-23T07:00:00+00:00,2026-02-23,7,0.8903,4,0.4,2335.91,67000.0,65000.0,2976.53,1.2742,22.42,2718.75,1.1639,288,2254.86,0.9653,2077.46,0.8894,2263.89,0.9692,1881.07,0.8053,2718.75,1.1639
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,1,0.1,227.13,67500.0,61500.0,2020.52,8.8959,12.67,590.25,2.5987,174,59.02,0.2598,152.33,0.6707,,,,,,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,1,0.15,356.92,67000.0,62500.0,2476.27,6.9379,12.75,1235.47,3.4615,219,118.04,0.3307,264.92,0.7422,1758.07,4.9257,1032.3,2.8922,,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,1,0.2,486.71,66500.0,63000.0,2964.82,6.0916,12.67,1748.46,3.5924,237,209.84,0.4311,430.49,0.8845,2211.32,4.5434,1473.74,3.028,,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,1,0.25,681.4,66000.0,63500.0,3450.86,5.0644,12.67,1875.02,2.7517,242,386.89,0.5678,715.28,1.0497,2692.04,3.9508,1949.14,2.8605,,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,1,0.3,811.19,66000.0,64000.0,3457.8,4.2626,12.67,2018.58,2.4884,249,432.8,0.5335,735.15,0.9063,2698.91,3.3271,1955.94,2.4112,,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,1,0.35,973.43,65500.0,64000.0,3943.84,4.0515,12.67,2598.24,2.6692,249,616.41,0.6332,1033.18,1.0614,3179.63,3.2664,2431.34,2.4977,,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,1,0.4,1135.67,65500.0,64500.0,3943.84,3.4727,12.67,2668.44,2.3497,253,688.54,0.6063,1066.29,0.9389,3179.63,2.7998,2431.34,2.1409,,
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,2,0.1,298.52,68500.0,60000.0,1567.61,5.2513,12.75,780.07,2.6131,288,111.48,0.3734,192.07,0.6434,1030.12,3.4507,726.68,2.4343,780.07,2.6131
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,2,0.15,506.18,67500.0,61500.0,2268.18,4.481,12.75,1368.54,2.7037,288,229.51,0.4534,410.62,0.8112,1661.92,3.2833,1229.25,2.4285,1368.54,2.7037
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,2,0.2,720.34,67000.0,62500.0,2700.97,3.7496,12.67,1724.36,2.3938,288,367.22,0.5098,576.2,0.7999,2053.37,2.8506,1589.2,2.2062,1724.36,2.3938
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,2,0.25,940.98,66500.0,63000.0,3124.52,3.3205,12.67,2141.76,2.2761,288,537.72,0.5714,801.38,0.8516,2437.95,2.5909,1908.4,2.0281,2141.76,2.2761
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,2,0.3,1038.32,66500.0,63500.0,3135.22,3.0195,12.75,2155.45,2.0759,288,596.74,0.5747,827.87,0.7973,2451.68,2.3612,1921.98,1.851,2155.45,2.0759
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,2,0.35,1330.35,66000.0,64000.0,3627.7,2.7269,12.75,2545.48,1.9134,288,839.36,0.6309,1145.77,0.8613,2911.8,2.1887,2349.84,1.7663,2545.48,1.9134
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,2,0.4,1525.04,65500.0,64000.0,4147.92,2.7199,12.75,3024.47,1.9832,288,1101.67,0.7224,1443.8,0.9467,3358.18,2.202,2757.33,1.808,3024.47,1.9832
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,3,0.1,363.41,69000.0,59000.0,1519.06,4.18,12.75,875.86,2.4101,288,177.05,0.4872,245.05,0.6743,1057.59,2.9102,794.6,2.1865,875.86,2.4101
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,3,0.15,616.5,68000.0,61000.0,2138.56,3.4689,12.67,1389.06,2.2531,288,354.11,0.5744,450.36,0.7305,1606.98,2.6066,1276.79,2.071,1389.06,2.2531
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,3,0.2,843.64,67500.0,62000.0,2506.56,2.9711,12.67,1717.51,2.0358,288,518.05,0.6141,629.18,0.7458,1936.62,2.2956,1582.41,1.8757,1717.51,2.0358
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,3,0.25,1038.32,67000.0,62500.0,2927.13,2.8191,12.75,2039.12,1.9639,288,662.31,0.6379,860.98,0.8292,2328.07,2.2421,1908.4,1.838,2039.12,1.9639
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,3,0.3,1265.46,66500.0,63000.0,3325.88,2.6282,12.67,2436.0,1.925,288,885.27,0.6996,1106.03,0.874,2726.38,2.1545,2234.38,1.7657,2436.0,1.925
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,3,0.35,1589.93,66000.0,63500.0,3791.08,2.3844,12.67,2867.08,1.8033,288,1147.57,0.7218,1430.56,0.8998,3159.03,1.9869,2641.87,1.6616,2867.08,1.8033
pullback,2026-02-25T06:00:00+00:00,2026-02-25,6,0.7361,3,0.4,1946.86,65500.0,64000.0,4263.23,2.1898,12.67,3298.17,1.6941,288,1508.23,0.7747,1788.2,0.9185,3598.55,1.8484,3083.32,1.5837,3298.17,1.6941
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,1,0.15,218.98,70000.0,67000.0,264.32,1.2071,0.75,13.67,0.0624,77,47.77,0.2182,,,,,,,,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,1,0.2,355.85,69500.0,67500.0,420.64,1.1821,0.83,13.68,0.0384,85,95.55,0.2685,,,,,,,,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,1,0.25,355.85,69500.0,67500.0,420.64,1.1821,0.83,13.68,0.0384,85,95.55,0.2685,,,,,,,,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,1,0.3,602.2,69000.0,68000.0,731.98,1.2155,0.75,61.39,0.1019,92,232.05,0.3853,,,,,,,,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,1,0.35,602.2,69000.0,68000.0,731.98,1.2155,0.75,61.39,0.1019,92,232.05,0.3853,,,,,,,,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,1,0.4,602.2,69000.0,68000.0,731.98,1.2155,0.75,61.39,0.1019,92,232.05,0.3853,,,,,,,,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,2,0.1,307.94,72000.0,64500.0,304.99,0.9904,0.75,20.21,0.0656,263,191.1,0.6206,163.71,0.5316,116.13,0.3771,120.23,0.3904,,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,2,0.15,424.28,71500.0,65500.0,433.76,1.0224,0.75,53.78,0.1268,265,279.82,0.6595,231.92,0.5466,177.61,0.4186,253.81,0.5982,,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,2,0.2,622.73,70500.0,66000.0,596.42,0.9578,0.75,40.56,0.0651,286,409.5,0.6576,361.52,0.5805,280.08,0.4498,354.0,0.5685,,
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,2,0.25,821.19,70000.0,66500.0,792.97,0.9656,0.75,67.49,0.0822,288,546.0,0.6649,484.3,0.5898,396.21,0.4825,527.66,0.6426,67.49,0.0822
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,2,0.3,923.83,70000.0,67000.0,928.52,1.0051,0.75,128.24,0.1388,288,627.89,0.6797,559.34,0.6055,478.18,0.5176,794.83,0.8604,128.24,0.1388
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,2,0.35,1231.78,69500.0,67500.0,1219.96,0.9904,0.75,317.21,0.2575,288,853.12,0.6926,791.26,0.6424,689.95,0.5601,1102.08,0.8947,317.21,0.2575
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,2,0.4,1573.94,69000.0,68000.0,1560.43,0.9914,0.83,573.68,0.3645,288,1160.24,0.7372,1125.49,0.7151,990.52,0.6293,1496.16,0.9506,573.68,0.3645
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,3,0.1,362.69,73000.0,63000.0,338.88,0.9343,0.75,74.24,0.2047,288,273.0,0.7527,245.56,0.6771,191.27,0.5274,213.74,0.5893,74.24,0.2047
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,3,0.15,547.46,72000.0,64500.0,521.87,0.9533,0.75,141.73,0.2589,288,416.32,0.7605,375.16,0.6853,300.57,0.549,374.04,0.6832,141.73,0.2589
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,3,0.2,821.19,71000.0,65500.0,752.31,0.9161,0.75,249.72,0.3041,288,614.24,0.748,586.62,0.7144,478.18,0.5823,594.46,0.7239,249.72,0.3041
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,3,0.25,1026.48,70500.0,66000.0,955.64,0.931,0.75,337.46,0.3288,288,750.74,0.7314,729.87,0.711,621.63,0.6056,781.47,0.7613,337.46,0.3288
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,3,0.3,1368.64,70000.0,67000.0,1321.62,0.9656,0.75,607.43,0.4438,288,1091.99,0.7979,1057.28,0.7725,888.05,0.6489,1242.34,0.9077,607.43,0.4438
pullback,2026-02-25T23:00:00+00:00,2026-02-25,23,0.8319,3,0.35,1676.59,69500.0,67500.0,1660.5,0.9904,0.75,863.9,0.5153,288,1399.11,0.8345,1364.23,0.8137,1195.45,0.713,1576.31,0.9402,863.9,0.5153
