signal,fire_ts,date,hour_utc,rv_rank,dte,delta_target,call_strike,call_actual_delta,call_delta_dist,call_actual_iv,call_ask_usd,call_bid_usd,call_spread_pct,put_strike,put_actual_delta,put_delta_dist,put_actual_iv,put_ask_usd,put_bid_usd,put_spread_pct,straddle_ask_usd,straddle_bid_usd,straddle_spread_pct,straddle_pct_spot,spot_usd,hours_to_expiry,available,skip_reason
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,2,0.1,72000.0,0.0916,0.0084,49.17,103.66,89.84,13.33,65500.0,-0.0895,0.0105,61.47,124.39,103.66,16.67,228.06,193.5,15.15,0.33,69108.2,36.0,True,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,2,0.15,71500.0,0.1295,0.0205,48.37,152.04,124.39,18.18,66500.0,-0.1522,0.0022,57.24,221.15,193.5,12.5,373.18,317.9,14.81,0.54,69108.2,36.0,True,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,2,0.2,71000.0,0.1814,0.0186,47.98,221.15,186.59,15.62,67000.0,-0.1975,0.0025,55.3,290.25,262.61,9.52,511.4,449.2,12.16,0.74,69108.2,36.0,True,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,2,0.25,70500.0,0.2477,0.0023,47.88,331.72,290.25,12.5,67500.0,-0.255,0.005,53.69,380.1,345.54,9.09,711.81,635.8,10.68,1.03,69108.2,36.0,True,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,2,0.3,70000.0,0.3278,0.0278,48.26,483.76,414.65,14.29,68000.0,-0.3242,0.0242,52.23,518.31,483.76,6.67,1002.07,898.41,10.34,1.45,69108.2,36.0,True,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,2,0.35,70000.0,0.3278,0.0222,48.26,483.76,414.65,14.29,68000.0,-0.3242,0.0258,52.23,518.31,483.76,6.67,1002.07,898.41,10.34,1.45,69108.2,36.0,True,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,2,0.4,69500.0,0.4162,0.0162,48.81,691.08,621.97,10.0,68500.0,-0.4044,0.0044,51.07,691.08,621.97,10.0,1382.16,1243.95,10.0,2.0,69108.2,36.0,True,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,3,0.1,73000.0,0.0854,0.0146,48.83,117.48,96.75,17.65,65000.0,-0.1108,0.0108,60.47,207.32,179.68,13.33,324.81,276.43,14.89,0.47,69108.2,60.0,True,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,3,0.15,72000.0,0.1461,0.0039,47.7,214.24,186.59,12.9,66000.0,-0.1665,0.0165,57.12,310.99,283.34,8.89,525.22,469.94,10.53,0.76,69108.2,60.0,True,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,3,0.2,71000.0,0.2416,0.0416,47.56,414.65,380.1,8.33,66000.0,-0.1665,0.0335,57.12,310.99,283.34,8.89,725.64,663.44,8.57,1.05,69108.2,60.0,True,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,3,0.25,71000.0,0.2416,0.0084,47.56,414.65,380.1,8.33,67000.0,-0.2476,0.0024,54.23,483.76,449.2,7.14,898.41,829.3,7.69,1.3,69108.2,60.0,True,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,3,0.3,70500.0,0.3016,0.0016,47.73,552.87,483.76,12.5,67500.0,-0.2982,0.0018,52.78,621.97,552.87,11.11,1174.84,1036.62,11.76,1.7,69108.2,60.0,True,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,3,0.35,70000.0,0.3686,0.0186,48.24,725.64,656.53,9.52,68000.0,-0.3562,0.0062,51.49,760.19,691.08,9.09,1485.83,1347.61,9.3,2.15,69108.2,60.0,True,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,3,0.4,70000.0,0.3686,0.0314,48.24,725.64,656.53,9.52,68500.0,-0.4212,0.0212,50.76,967.51,863.85,10.71,1693.15,1520.38,10.2,2.45,69108.2,60.0,True,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,4,0.1,73000.0,0.1174,0.0174,47.3,193.5,158.95,17.86,64000.0,-0.1007,0.0007,61.66,214.24,193.5,9.68,407.74,352.45,13.56,0.59,69108.2,84.0,True,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,4,0.15,73000.0,0.1174,0.0326,47.3,193.5,158.95,17.86,65000.0,-0.1427,0.0073,58.78,310.99,283.34,8.89,504.49,442.29,12.33,0.73,69108.2,84.0,True,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,4,0.2,72000.0,0.1849,0.0151,47.12,331.72,297.17,10.42,66000.0,-0.2006,0.0006,56.04,449.2,414.65,7.69,780.92,711.81,8.85,1.13,69108.2,84.0,True,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,4,0.25,71000.0,0.2776,0.0276,47.4,552.87,518.31,6.25,66500.0,-0.236,0.014,54.6,552.87,483.76,12.5,1105.73,1002.07,9.38,1.6,69108.2,84.0,True,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,4,0.3,71000.0,0.2776,0.0224,47.4,552.87,518.31,6.25,67000.0,-0.2776,0.0224,53.49,656.53,587.42,10.53,1209.39,1105.73,8.57,1.75,69108.2,84.0,True,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,4,0.35,70500.0,0.3324,0.0176,47.84,725.64,656.53,9.52,68000.0,-0.3753,0.0253,51.31,967.51,898.41,7.14,1693.15,1554.93,8.16,2.45,69108.2,84.0,True,
vol_burst,2026-04-07T20:00:00+00:00,2026-04-07,20,0.7097,4,0.4,70000.0,0.3903,0.0097,48.26,898.41,829.3,7.69,68000.0,-0.3753,0.0247,51.31,967.51,898.41,7.14,1865.92,1727.71,7.41,2.7,69108.2,84.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,1,0.1,71500.0,0.1254,0.0254,57.26,98.12,77.09,21.43,68000.0,-0.1037,0.0037,65.79,98.12,70.08,28.57,196.23,147.17,25.0,0.28,70082.33,10.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,1,0.15,71500.0,0.1254,0.0246,57.26,98.12,77.09,21.43,68500.0,-0.1613,0.0113,61.85,147.17,119.14,19.05,245.29,196.23,20.0,0.35,70082.33,10.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,1,0.2,71000.0,0.2096,0.0096,55.75,175.21,147.17,16.0,68500.0,-0.1613,0.0387,61.85,147.17,119.14,19.05,322.38,266.31,17.39,0.46,70082.33,10.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,1,0.25,71000.0,0.2096,0.0404,55.75,175.21,147.17,16.0,69000.0,-0.2506,0.0006,58.86,231.27,189.22,18.18,406.48,336.4,17.24,0.58,70082.33,10.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,1,0.3,70500.0,0.3306,0.0306,55.05,315.37,280.33,11.11,69000.0,-0.2506,0.0495,58.86,231.27,189.22,18.18,546.64,469.55,14.1,0.78,70082.33,10.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,1,0.35,70500.0,0.3306,0.0194,55.05,315.37,280.33,11.11,69500.0,-0.3745,0.0245,56.86,343.4,336.4,2.04,658.77,616.72,6.38,0.94,70082.33,10.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,1,0.4,70500.0,0.3306,0.0694,55.05,315.37,280.33,11.11,69500.0,-0.3745,0.0255,56.86,343.4,336.4,2.04,658.77,616.72,6.38,0.94,70082.33,10.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,2,0.1,73000.0,0.0931,0.0069,51.79,112.13,91.11,18.75,66500.0,-0.0994,0.0006,63.54,147.17,126.15,14.29,259.3,217.26,16.22,0.37,70082.33,34.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,2,0.15,72000.0,0.1772,0.0272,50.07,231.27,196.23,15.15,67500.0,-0.1659,0.0159,59.29,245.29,224.26,8.57,476.56,420.49,11.76,0.68,70082.33,34.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,2,0.2,72000.0,0.1772,0.0228,50.07,231.27,196.23,15.15,68000.0,-0.2133,0.0133,57.39,322.38,294.35,8.7,553.65,490.58,11.39,0.79,70082.33,34.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,2,0.25,71500.0,0.2405,0.0095,49.94,322.38,301.35,6.52,68500.0,-0.2715,0.0215,55.55,420.49,385.45,8.33,742.87,686.81,7.55,1.06,70082.33,34.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,2,0.3,71000.0,0.3167,0.0167,50.15,490.58,420.49,14.29,68500.0,-0.2715,0.0285,55.55,420.49,385.45,8.33,911.07,805.95,11.54,1.3,70082.33,34.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,2,0.35,71000.0,0.3167,0.0333,50.15,490.58,420.49,14.29,69000.0,-0.3417,0.0082,54.14,560.66,525.62,6.25,1051.23,946.11,10.0,1.5,70082.33,34.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,2,0.4,70500.0,0.4023,0.0023,50.76,665.78,595.7,10.53,69500.0,-0.4219,0.0219,53.0,770.91,700.82,9.09,1436.69,1296.52,9.76,2.05,70082.33,34.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,3,0.1,74000.0,0.0853,0.0147,50.06,126.15,98.12,22.22,66000.0,-0.1182,0.0182,61.24,231.27,203.24,12.12,357.42,301.35,15.69,0.51,70082.33,58.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,3,0.15,73000.0,0.1437,0.0063,48.83,217.26,189.22,12.9,67000.0,-0.1767,0.0267,58.04,343.4,315.37,8.16,560.66,504.59,10.0,0.8,70082.33,58.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,3,0.2,72000.0,0.2355,0.0355,48.54,420.49,350.41,16.67,67500.0,-0.2147,0.0147,56.5,455.54,385.45,15.38,876.03,735.86,16.0,1.25,70082.33,58.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,3,0.25,72000.0,0.2355,0.0145,48.54,420.49,350.41,16.67,68000.0,-0.2598,0.0098,55.19,525.62,490.58,6.67,946.11,840.99,11.11,1.35,70082.33,58.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,3,0.3,71000.0,0.3588,0.0588,49.16,700.82,665.78,5.0,68500.0,-0.3109,0.0109,53.65,665.78,595.7,10.53,1366.61,1261.48,7.69,1.95,70082.33,58.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,3,0.35,71000.0,0.3588,0.0088,49.16,700.82,665.78,5.0,69000.0,-0.3698,0.0198,52.57,805.95,770.91,4.35,1506.77,1436.69,4.65,2.15,70082.33,58.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,3,0.4,70500.0,0.4277,0.0277,49.76,911.07,876.03,3.85,69000.0,-0.3698,0.0302,52.57,805.95,770.91,4.35,1717.02,1646.93,4.08,2.45,70082.33,58.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,4,0.1,74000.0,0.1155,0.0155,48.07,189.22,168.2,11.11,65000.0,-0.1063,0.0063,61.94,245.29,210.25,14.29,434.51,378.44,12.9,0.62,70082.33,82.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,4,0.15,73000.0,0.1811,0.0311,47.76,343.4,301.35,12.24,66000.0,-0.1498,0.0002,59.06,336.4,308.36,8.33,679.8,609.72,10.31,0.97,70082.33,82.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,4,0.2,73000.0,0.1811,0.0189,47.76,343.4,301.35,12.24,67000.0,-0.2097,0.0097,56.44,490.58,455.54,7.14,833.98,756.89,9.24,1.19,70082.33,82.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,4,0.25,72000.0,0.2714,0.0214,48.05,560.66,525.62,6.25,67500.0,-0.2458,0.0042,54.97,595.7,525.62,11.76,1156.36,1051.23,9.09,1.65,70082.33,82.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,4,0.3,72000.0,0.2714,0.0286,48.05,560.66,525.62,6.25,68000.0,-0.2886,0.0114,54.04,700.82,665.78,5.0,1261.48,1191.4,5.56,1.8,70082.33,82.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,4,0.35,71000.0,0.3814,0.0314,48.87,911.07,840.99,7.69,68500.0,-0.3353,0.0147,52.88,840.99,770.91,8.33,1752.06,1611.89,8.0,2.5,70082.33,82.0,True,
vol_burst,2026-04-07T22:00:00+00:00,2026-04-07,22,0.7667,4,0.4,71000.0,0.3814,0.0186,48.87,911.07,840.99,7.69,69000.0,-0.3867,0.0133,51.85,1016.19,946.11,6.9,1927.26,1787.1,7.27,2.75,70082.33,82.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,1,0.1,74000.0,0.061,0.039,68.81,42.91,28.61,33.33,69500.0,-0.0854,0.0146,65.16,71.51,57.21,20.0,114.42,85.82,25.0,0.16,71514.81,9.0,False,leg_ask_too_low
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,1,0.15,73000.0,0.1475,0.0025,61.23,114.42,85.82,25.0,70000.0,-0.1393,0.0107,61.65,121.58,92.97,23.53,236.0,178.79,24.24,0.33,71514.81,9.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,1,0.2,73000.0,0.1475,0.0525,61.23,114.42,85.82,25.0,70500.0,-0.2251,0.0251,59.01,200.24,164.48,17.86,314.67,250.3,20.45,0.44,71514.81,9.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,1,0.25,73000.0,0.1475,0.1025,61.23,114.42,85.82,25.0,70500.0,-0.2251,0.0249,59.01,200.24,164.48,17.86,314.67,250.3,20.45,0.44,71514.81,9.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,1,0.3,72000.0,0.3545,0.0545,56.73,321.82,286.06,11.11,71000.0,-0.3473,0.0473,57.24,328.97,293.21,10.87,650.78,579.27,10.99,0.91,71514.81,9.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,1,0.35,72000.0,0.3545,0.0045,56.73,321.82,286.06,11.11,71000.0,-0.3473,0.0027,57.24,328.97,293.21,10.87,650.78,579.27,10.99,0.91,71514.81,9.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,1,0.4,72000.0,0.3545,0.0455,56.73,321.82,286.06,11.11,71000.0,-0.3473,0.0527,57.24,328.97,293.21,10.87,650.78,579.27,10.99,0.91,71514.81,9.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,2,0.1,75000.0,0.0822,0.0178,55.41,100.12,78.67,21.43,68000.0,-0.0913,0.0087,62.25,128.73,107.27,16.67,228.85,185.94,18.75,0.32,71514.81,33.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,2,0.15,74000.0,0.1466,0.0034,52.44,185.94,150.18,19.23,69000.0,-0.155,0.005,58.16,228.85,200.24,12.5,414.79,350.42,15.52,0.58,71514.81,33.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,2,0.2,74000.0,0.1466,0.0534,52.44,185.94,150.18,19.23,69500.0,-0.2014,0.0014,56.44,300.36,271.76,9.52,486.3,421.94,13.24,0.68,71514.81,33.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,2,0.25,73000.0,0.2585,0.0085,50.93,357.57,328.97,8.0,70000.0,-0.258,0.008,54.64,393.33,357.57,9.09,750.91,686.54,8.57,1.05,71514.81,33.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,2,0.3,73000.0,0.2585,0.0415,50.93,357.57,328.97,8.0,70500.0,-0.3273,0.0273,53.31,536.36,500.6,6.67,893.94,829.57,7.2,1.25,71514.81,33.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,2,0.35,72000.0,0.418,0.068,50.92,715.15,643.63,10.0,70500.0,-0.3273,0.0227,53.31,536.36,500.6,6.67,1251.51,1144.24,8.57,1.75,71514.81,33.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,2,0.4,72000.0,0.418,0.018,50.92,715.15,643.63,10.0,71000.0,-0.4071,0.0071,52.33,715.15,643.63,10.0,1430.3,1287.27,10.0,2.0,71514.81,33.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,3,0.1,76000.0,0.0781,0.0219,52.58,121.58,92.97,23.53,67000.0,-0.091,0.009,61.52,171.64,143.03,16.67,293.21,236.0,19.51,0.41,71514.81,57.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,3,0.15,75000.0,0.1254,0.0246,50.7,200.24,164.48,17.86,68000.0,-0.1372,0.0128,58.16,257.45,228.85,11.11,457.69,393.33,14.06,0.64,71514.81,57.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,3,0.2,74000.0,0.1999,0.0001,49.43,336.12,300.36,10.64,69000.0,-0.2048,0.0048,54.99,393.33,357.57,9.09,729.45,657.94,9.8,1.02,71514.81,57.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,3,0.25,74000.0,0.1999,0.0501,49.43,336.12,300.36,10.64,69500.0,-0.2488,0.0012,53.54,500.6,464.85,7.14,836.72,765.21,8.55,1.17,71514.81,57.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,3,0.3,73000.0,0.3062,0.0062,48.91,572.12,536.36,6.25,70000.0,-0.3006,0.0006,52.39,607.88,572.12,5.88,1179.99,1108.48,6.06,1.65,71514.81,57.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,3,0.35,73000.0,0.3062,0.0438,48.91,572.12,536.36,6.25,70500.0,-0.3597,0.0097,51.58,786.66,715.15,9.09,1358.78,1251.51,7.89,1.9,71514.81,57.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,3,0.4,72000.0,0.4384,0.0384,49.44,965.45,893.94,7.41,71000.0,-0.424,0.024,50.78,965.45,893.94,7.41,1930.9,1787.87,7.41,2.7,71514.81,57.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,4,0.1,76000.0,0.1007,0.0007,48.79,171.64,143.03,16.67,66500.0,-0.0998,0.0002,60.16,214.54,185.94,13.33,386.18,328.97,14.81,0.54,71514.81,81.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,4,0.15,75000.0,0.1551,0.0051,47.87,278.91,243.15,12.82,67500.0,-0.1419,0.0081,57.34,307.51,278.91,9.3,586.42,522.06,10.98,0.82,71514.81,81.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,4,0.2,74000.0,0.2332,0.0332,47.56,464.85,429.09,7.69,68500.0,-0.2,0.0,54.7,464.85,393.33,15.38,929.69,822.42,11.54,1.3,71514.81,81.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,4,0.25,74000.0,0.2332,0.0168,47.56,464.85,429.09,7.69,69000.0,-0.2363,0.0137,53.47,536.36,500.6,6.67,1001.21,929.69,7.14,1.4,71514.81,81.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,4,0.3,73000.0,0.3341,0.0341,47.77,750.91,679.39,9.52,69500.0,-0.2781,0.022,52.39,679.39,607.88,10.53,1430.3,1287.27,10.0,2.0,71514.81,81.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,4,0.35,73000.0,0.3341,0.0159,47.77,750.91,679.39,9.52,70000.0,-0.3246,0.0254,51.3,786.66,715.15,9.09,1537.57,1394.54,9.3,2.15,71514.81,81.0,True,
vol_burst,2026-04-07T23:00:00+00:00,2026-04-07,23,0.9278,4,0.4,72000.0,0.45,0.05,48.57,1144.24,1072.72,6.25,70500.0,-0.3769,0.0231,50.69,965.45,893.94,7.41,2109.69,1966.66,6.78,2.95,71514.81,81.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,1,0.1,75000.0,0.0991,0.0009,53.32,115.09,93.51,18.75,68500.0,-0.0929,0.0071,61.73,122.28,100.7,17.65,237.37,194.21,18.18,0.33,71930.76,32.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,1,0.15,74000.0,0.184,0.034,51.6,230.18,201.41,12.5,69500.0,-0.1588,0.0088,57.57,208.6,187.02,10.34,438.78,388.43,11.48,0.61,71930.76,32.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,1,0.2,74000.0,0.184,0.016,51.6,230.18,201.41,12.5,70000.0,-0.2066,0.0066,55.75,294.92,258.95,12.2,525.09,460.36,12.33,0.73,71930.76,32.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,1,0.25,74000.0,0.184,0.066,51.6,230.18,201.41,12.5,70500.0,-0.2674,0.0174,54.45,395.62,359.65,9.09,625.8,561.06,10.34,0.87,71930.76,32.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,1,0.3,73000.0,0.3186,0.0186,50.83,467.55,395.62,15.38,70500.0,-0.2674,0.0326,54.45,395.62,359.65,9.09,863.17,755.27,12.5,1.2,71930.76,32.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,1,0.35,73000.0,0.3186,0.0314,50.83,467.55,395.62,15.38,71000.0,-0.339,0.011,53.15,539.48,467.55,13.33,1007.03,863.17,14.29,1.4,71930.76,32.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,1,0.4,73000.0,0.3186,0.0814,50.83,467.55,395.62,15.38,71500.0,-0.4213,0.0213,52.53,719.31,647.38,10.0,1186.86,1043.0,12.12,1.65,71930.76,32.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,2,0.1,76000.0,0.0926,0.0074,51.25,136.67,115.09,15.79,67500.0,-0.094,0.006,61.54,165.44,143.86,13.04,302.11,258.95,14.29,0.42,71930.76,56.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,2,0.15,75000.0,0.1518,0.0018,49.94,230.18,201.41,12.5,68500.0,-0.1415,0.0085,58.09,251.76,222.99,11.43,481.94,424.39,11.94,0.67,71930.76,56.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,2,0.2,74000.0,0.2414,0.0414,49.31,431.58,359.65,16.67,69500.0,-0.2119,0.0119,55.15,395.62,359.65,9.09,827.2,719.31,13.04,1.15,71930.76,56.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,2,0.25,74000.0,0.2414,0.0086,49.31,431.58,359.65,16.67,70000.0,-0.2566,0.0066,53.63,503.52,431.58,14.29,935.1,791.24,15.38,1.3,71930.76,56.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,2,0.3,74000.0,0.2414,0.0586,49.31,431.58,359.65,16.67,70500.0,-0.3092,0.0092,52.45,647.38,575.45,11.11,1078.96,935.1,13.33,1.5,71930.76,56.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,2,0.35,73000.0,0.3611,0.0112,49.48,719.31,647.38,10.0,71000.0,-0.3691,0.0191,51.61,791.24,719.31,9.09,1510.55,1366.68,9.52,2.1,71930.76,56.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,2,0.4,73000.0,0.3611,0.0389,49.48,719.31,647.38,10.0,71000.0,-0.3691,0.0309,51.61,791.24,719.31,9.09,1510.55,1366.68,9.52,2.1,71930.76,56.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,3,0.1,76000.0,0.1209,0.0209,48.36,208.6,179.83,13.79,67000.0,-0.1029,0.0029,60.0,215.79,187.02,13.33,424.39,366.85,13.56,0.59,71930.76,80.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,3,0.15,76000.0,0.1209,0.0291,48.36,208.6,179.83,13.79,68000.0,-0.1455,0.0045,57.04,309.3,273.34,11.63,517.9,453.16,12.5,0.72,71930.76,80.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,3,0.2,75000.0,0.186,0.014,47.89,338.07,309.3,8.51,69000.0,-0.2061,0.0061,54.66,467.55,395.62,15.38,805.62,704.92,12.5,1.12,71930.76,80.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,3,0.25,74000.0,0.2741,0.0241,47.82,575.45,503.52,12.5,69500.0,-0.2416,0.0084,53.03,575.45,503.52,12.5,1150.89,1007.03,12.5,1.6,71930.76,80.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,3,0.3,74000.0,0.2741,0.0259,47.82,575.45,503.52,12.5,70000.0,-0.2852,0.0148,52.23,683.34,611.41,10.53,1258.79,1114.93,11.43,1.75,71930.76,80.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,3,0.35,73000.0,0.3828,0.0328,48.47,899.13,827.2,8.0,70500.0,-0.3333,0.0167,51.41,827.2,755.27,8.7,1726.34,1582.48,8.33,2.4,71930.76,80.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,3,0.4,73000.0,0.3828,0.0172,48.47,899.13,827.2,8.0,71000.0,-0.3854,0.0146,50.56,971.07,935.1,3.7,1870.2,1762.3,5.77,2.6,71930.76,80.0,True,
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,4,0.1,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,4,0.15,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,4,0.2,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,4,0.25,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,4,0.3,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,4,0.35,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
vol_burst,2026-04-08T00:00:00+00:00,2026-04-08,0,0.9292,4,0.4,,,,,,,,,,,,,,,,,,,,,False,no_matching_contract
